datetime,open,high,low,close,only_date
2023-01-03 09:07:00,18163.2,18163.2,18163.2,18163.2,2023-01-03
2023-01-03 09:15:00,18189.6,18191.7,18162.4,18173.25,2023-01-03
2023-01-03 09:16:00,18174.45,18177.4,18167.75,18171.35,2023-01-03
2023-01-03 09:17:00,18171.0,18178.9,18169.05,18169.05,2023-01-03
2023-01-03 09:18:00,18167.75,18167.75,18153.3,18163.5,2023-01-03
2023-01-03 09:19:00,18163.4,18165.7,18159.05,18163.8,2023-01-03
2023-01-03 09:20:00,18164.75,18172.15,18158.6,18164.7,2023-01-03
2023-01-03 09:21:00,18164.35,18166.6,18155.35,18164.45,2023-01-03
2023-01-03 09:22:00,18164.65,18179.75,18164.45,18177.45,2023-01-03
2023-01-03 09:23:00,18177.3,18179.5,18172.35,18174.35,2023-01-03
2023-01-03 09:24:00,18174.6,18175.5,18167.05,18173.35,2023-01-03
2023-01-03 09:25:00,18174.6,18174.6,18158.5,18159.05,2023-01-03
2023-01-03 09:26:00,18158.3,18160.75,18151.15,18151.5,2023-01-03
2023-01-03 09:27:00,18151.1,18158.25,18149.8,18151.9,2023-01-03
2023-01-03 09:28:00,18150.85,18157.85,18150.85,18157.85,2023-01-03
2023-01-03 09:29:00,18157.65,18161.9,18155.55,18161.1,2023-01-03
2023-01-03 09:30:00,18161.25,18173.65,18161.25,18172.15,2023-01-03
2023-01-03 09:31:00,18171.85,18181.75,18170.1,18181.75,2023-01-03
2023-01-03 09:32:00,18182.3,18188.75,18182.3,18186.5,2023-01-03
2023-01-03 09:33:00,18186.6,18192.9,18186.6,18190.85,2023-01-03
2023-01-03 09:34:00,18190.95,18191.65,18186.0,18187.45,2023-01-03
2023-01-03 09:35:00,18187.1,18190.3,18183.6,18189.8,2023-01-03
2023-01-03 09:36:00,18189.65,18197.65,18189.65,18193.65,2023-01-03
2023-01-03 09:37:00,18193.25,18196.6,18193.25,18193.45,2023-01-03
2023-01-03 09:38:00,18193.7,18194.6,18189.6,18190.7,2023-01-03
2023-01-03 09:39:00,18191.15,18192.45,18182.7,18184.35,2023-01-03
2023-01-03 09:40:00,18184.8,18191.25,18184.65,18191.25,2023-01-03
2023-01-03 09:41:00,18190.0,18192.8,18186.85,18189.95,2023-01-03
2023-01-03 09:42:00,18189.85,18194.0,18189.85,18192.3,2023-01-03
2023-01-03 09:43:00,18192.2,18194.25,18188.3,18193.95,2023-01-03
2023-01-03 09:44:00,18193.9,18195.7,18192.5,18193.7,2023-01-03
2023-01-03 09:45:00,18193.55,18202.55,18188.6,18199.85,2023-01-03
2023-01-03 09:46:00,18199.65,18204.15,18199.15,18203.3,2023-01-03
2023-01-03 09:47:00,18203.2,18206.25,18202.05,18206.1,2023-01-03
2023-01-03 09:48:00,18206.65,18209.0,18202.05,18203.2,2023-01-03
2023-01-03 09:49:00,18203.7,18204.35,18201.1,18204.0,2023-01-03
2023-01-03 09:50:00,18202.85,18207.05,18202.85,18205.4,2023-01-03
2023-01-03 09:51:00,18204.95,18208.8,18204.4,18206.65,2023-01-03
2023-01-03 09:52:00,18207.05,18207.35,18199.1,18199.85,2023-01-03
2023-01-03 09:53:00,18199.95,18205.3,18199.6,18203.25,2023-01-03
2023-01-03 09:54:00,18204.4,18206.45,18202.2,18206.1,2023-01-03
2023-01-03 09:55:00,18204.95,18207.75,18204.5,18205.25,2023-01-03
2023-01-03 09:56:00,18205.0,18205.9,18201.35,18202.4,2023-01-03
2023-01-03 09:57:00,18202.25,18203.55,18198.35,18203.55,2023-01-03
2023-01-03 09:58:00,18203.3,18204.9,18201.6,18201.75,2023-01-03
2023-01-03 09:59:00,18203.4,18210.5,18202.2,18209.4,2023-01-03
2023-01-03 10:00:00,18209.45,18212.45,18208.3,18209.05,2023-01-03
2023-01-03 10:01:00,18208.3,18209.65,18206.55,18207.3,2023-01-03
2023-01-03 10:02:00,18207.1,18208.45,18203.25,18208.45,2023-01-03
2023-01-03 10:03:00,18208.95,18209.9,18206.85,18206.85,2023-01-03
2023-01-03 10:04:00,18206.65,18207.5,18202.9,18203.8,2023-01-03
2023-01-03 10:05:00,18203.3,18212.2,18201.7,18211.75,2023-01-03
2023-01-03 10:06:00,18211.6,18220.6,18211.6,18218.85,2023-01-03
2023-01-03 10:07:00,18219.05,18222.15,18218.5,18219.5,2023-01-03
2023-01-03 10:08:00,18219.85,18220.15,18218.2,18219.65,2023-01-03
2023-01-03 10:09:00,18219.45,18226.2,18219.15,18224.55,2023-01-03
2023-01-03 10:10:00,18225.0,18225.85,18223.35,18225.4,2023-01-03
2023-01-03 10:11:00,18225.15,18226.95,18224.4,18224.4,2023-01-03
2023-01-03 10:12:00,18224.2,18227.0,18221.75,18226.55,2023-01-03
2023-01-03 10:13:00,18226.4,18232.25,18226.05,18231.3,2023-01-03
2023-01-03 10:14:00,18231.45,18232.7,18228.65,18230.25,2023-01-03
2023-01-03 10:15:00,18230.1,18231.1,18227.65,18228.7,2023-01-03
2023-01-03 10:16:00,18228.6,18234.35,18227.5,18233.7,2023-01-03
2023-01-03 10:17:00,18233.55,18235.6,18228.95,18231.0,2023-01-03
2023-01-03 10:18:00,18231.95,18231.95,18228.45,18230.95,2023-01-03
2023-01-03 10:19:00,18230.5,18231.2,18228.25,18228.65,2023-01-03
2023-01-03 10:20:00,18228.25,18228.8,18223.7,18224.9,2023-01-03
2023-01-03 10:21:00,18224.55,18229.35,18224.55,18228.55,2023-01-03
2023-01-03 10:22:00,18228.2,18229.1,18226.45,18227.2,2023-01-03
2023-01-03 10:23:00,18226.6,18227.6,18224.6,18227.6,2023-01-03
2023-01-03 10:24:00,18226.65,18227.1,18221.1,18221.1,2023-01-03
2023-01-03 10:25:00,18220.9,18222.0,18219.35,18221.85,2023-01-03
2023-01-03 10:26:00,18221.8,18224.35,18221.45,18224.1,2023-01-03
2023-01-03 10:27:00,18224.05,18224.25,18218.95,18219.15,2023-01-03
2023-01-03 10:28:00,18218.05,18220.25,18217.6,18219.75,2023-01-03
2023-01-03 10:29:00,18219.9,18221.1,18218.1,18219.05,2023-01-03
2023-01-03 10:30:00,18218.6,18220.5,18218.5,18220.5,2023-01-03
2023-01-03 10:31:00,18220.4,18221.15,18218.6,18219.4,2023-01-03
2023-01-03 10:32:00,18220.35,18225.0,18219.95,18224.9,2023-01-03
2023-01-03 10:33:00,18225.45,18229.8,18224.5,18228.75,2023-01-03
2023-01-03 10:34:00,18228.9,18234.35,18228.9,18232.45,2023-01-03
2023-01-03 10:35:00,18232.95,18236.15,18232.95,18234.5,2023-01-03
2023-01-03 10:36:00,18234.75,18238.95,18234.1,18237.05,2023-01-03
2023-01-03 10:37:00,18236.9,18237.65,18233.15,18233.6,2023-01-03
2023-01-03 10:38:00,18233.55,18234.0,18228.95,18229.05,2023-01-03
2023-01-03 10:39:00,18229.0,18230.7,18228.25,18229.55,2023-01-03
2023-01-03 10:40:00,18229.65,18232.95,18229.3,18229.7,2023-01-03
2023-01-03 10:41:00,18229.65,18231.8,18228.95,18231.4,2023-01-03
2023-01-03 10:42:00,18231.3,18231.3,18229.05,18229.95,2023-01-03
2023-01-03 10:43:00,18229.85,18229.9,18228.45,18229.25,2023-01-03
2023-01-03 10:44:00,18229.3,18230.25,18222.9,18223.15,2023-01-03
2023-01-03 10:45:00,18223.7,18224.65,18221.25,18222.9,2023-01-03
2023-01-03 10:46:00,18222.0,18224.6,18220.9,18220.95,2023-01-03
2023-01-03 10:47:00,18220.3,18220.85,18216.2,18217.5,2023-01-03
2023-01-03 10:48:00,18217.05,18218.65,18215.95,18218.1,2023-01-03
2023-01-03 10:49:00,18218.5,18221.2,18218.35,18219.55,2023-01-03
2023-01-03 10:50:00,18219.65,18223.9,18219.65,18223.9,2023-01-03
2023-01-03 10:51:00,18224.5,18226.15,18223.5,18225.15,2023-01-03
2023-01-03 10:52:00,18225.05,18229.0,18224.6,18229.0,2023-01-03
2023-01-03 10:53:00,18228.7,18231.6,18228.7,18230.85,2023-01-03
2023-01-03 10:54:00,18231.2,18234.8,18230.9,18234.25,2023-01-03
2023-01-03 10:55:00,18234.55,18236.15,18226.9,18226.9,2023-01-03
2023-01-03 10:56:00,18226.8,18228.95,18224.95,18225.4,2023-01-03
2023-01-03 10:57:00,18225.95,18227.45,18221.5,18223.6,2023-01-03
2023-01-03 10:58:00,18222.65,18227.15,18222.65,18226.75,2023-01-03
2023-01-03 10:59:00,18226.35,18227.7,18224.35,18226.35,2023-01-03
2023-01-03 11:00:00,18226.7,18228.15,18225.85,18227.3,2023-01-03
2023-01-03 11:01:00,18226.9,18229.1,18226.9,18227.9,2023-01-03
2023-01-03 11:02:00,18228.5,18230.4,18227.3,18229.25,2023-01-03
2023-01-03 11:03:00,18229.45,18232.15,18228.35,18232.15,2023-01-03
2023-01-03 11:04:00,18232.2,18233.35,18229.0,18229.2,2023-01-03
2023-01-03 11:05:00,18230.7,18232.35,18229.05,18232.0,2023-01-03
2023-01-03 11:06:00,18231.6,18235.25,18230.8,18231.85,2023-01-03
2023-01-03 11:07:00,18232.0,18232.4,18228.2,18229.0,2023-01-03
2023-01-03 11:08:00,18229.1,18232.9,18226.6,18231.6,2023-01-03
2023-01-03 11:09:00,18231.55,18232.45,18227.85,18229.85,2023-01-03
2023-01-03 11:10:00,18229.6,18232.3,18228.65,18232.1,2023-01-03
2023-01-03 11:11:00,18231.75,18235.55,18231.15,18235.5,2023-01-03
2023-01-03 11:12:00,18235.6,18237.75,18234.1,18237.35,2023-01-03
2023-01-03 11:13:00,18237.5,18239.3,18234.9,18235.5,2023-01-03
2023-01-03 11:14:00,18235.1,18235.1,18231.25,18231.25,2023-01-03
2023-01-03 11:15:00,18231.1,18234.8,18230.7,18234.8,2023-01-03
2023-01-03 11:16:00,18234.95,18235.9,18233.1,18235.5,2023-01-03
2023-01-03 11:17:00,18235.95,18239.45,18235.95,18238.2,2023-01-03
2023-01-03 11:18:00,18237.75,18239.6,18237.3,18239.2,2023-01-03
2023-01-03 11:19:00,18239.15,18240.4,18236.15,18236.6,2023-01-03
2023-01-03 11:20:00,18237.05,18237.1,18231.95,18233.05,2023-01-03
2023-01-03 11:21:00,18233.15,18233.15,18229.65,18232.1,2023-01-03
2023-01-03 11:22:00,18232.05,18232.05,18226.0,18226.0,2023-01-03
2023-01-03 11:23:00,18226.7,18226.7,18221.85,18223.7,2023-01-03
2023-01-03 11:24:00,18223.5,18226.2,18223.45,18225.85,2023-01-03
2023-01-03 11:25:00,18225.75,18228.25,18223.65,18227.7,2023-01-03
2023-01-03 11:26:00,18227.25,18231.25,18227.2,18229.55,2023-01-03
2023-01-03 11:27:00,18229.4,18232.1,18229.0,18230.85,2023-01-03
2023-01-03 11:28:00,18230.8,18235.7,18230.45,18234.9,2023-01-03
2023-01-03 11:29:00,18234.75,18237.3,18234.45,18236.55,2023-01-03
2023-01-03 11:30:00,18236.2,18236.85,18234.1,18236.4,2023-01-03
2023-01-03 11:31:00,18236.05,18238.35,18235.4,18238.3,2023-01-03
2023-01-03 11:32:00,18238.5,18239.45,18237.45,18239.2,2023-01-03
2023-01-03 11:33:00,18239.05,18239.4,18233.1,18235.95,2023-01-03
2023-01-03 11:34:00,18235.7,18235.7,18232.75,18234.05,2023-01-03
2023-01-03 11:35:00,18233.55,18236.1,18232.95,18236.1,2023-01-03
2023-01-03 11:36:00,18235.8,18239.0,18235.8,18238.3,2023-01-03
2023-01-03 11:37:00,18238.8,18239.35,18236.65,18238.35,2023-01-03
2023-01-03 11:38:00,18236.1,18237.65,18229.4,18230.65,2023-01-03
2023-01-03 11:39:00,18230.3,18231.3,18228.65,18230.3,2023-01-03
2023-01-03 11:40:00,18230.55,18232.05,18224.4,18226.2,2023-01-03
2023-01-03 11:41:00,18226.55,18226.65,18221.9,18225.45,2023-01-03
2023-01-03 11:42:00,18224.55,18228.2,18224.35,18224.35,2023-01-03
2023-01-03 11:43:00,18223.55,18226.5,18222.1,18224.95,2023-01-03
2023-01-03 11:44:00,18226.4,18231.15,18224.8,18230.6,2023-01-03
2023-01-03 11:45:00,18230.15,18232.9,18229.0,18231.35,2023-01-03
2023-01-03 11:46:00,18231.4,18232.1,18228.0,18229.55,2023-01-03
2023-01-03 11:47:00,18230.05,18232.0,18228.65,18230.95,2023-01-03
2023-01-03 11:48:00,18231.1,18233.1,18229.1,18231.6,2023-01-03
2023-01-03 11:49:00,18231.25,18231.8,18228.9,18230.6,2023-01-03
2023-01-03 11:50:00,18230.85,18232.05,18228.9,18228.95,2023-01-03
2023-01-03 11:51:00,18229.45,18231.8,18226.95,18230.45,2023-01-03
2023-01-03 11:52:00,18230.8,18233.05,18229.95,18231.55,2023-01-03
2023-01-03 11:53:00,18231.45,18232.0,18227.3,18228.05,2023-01-03
2023-01-03 11:54:00,18227.9,18230.45,18226.15,18227.65,2023-01-03
2023-01-03 11:55:00,18228.05,18228.9,18221.95,18223.4,2023-01-03
2023-01-03 11:56:00,18223.85,18225.9,18220.2,18221.7,2023-01-03
2023-01-03 11:57:00,18221.5,18222.4,18217.25,18218.75,2023-01-03
2023-01-03 11:58:00,18218.6,18219.8,18213.9,18216.05,2023-01-03
2023-01-03 11:59:00,18214.5,18219.6,18214.3,18218.45,2023-01-03
2023-01-03 12:00:00,18219.1,18222.55,18216.15,18219.95,2023-01-03
2023-01-03 12:01:00,18220.95,18224.25,18218.15,18223.0,2023-01-03
2023-01-03 12:02:00,18222.0,18223.95,18218.6,18218.6,2023-01-03
2023-01-03 12:03:00,18218.7,18221.45,18209.75,18215.1,2023-01-03
2023-01-03 12:04:00,18215.55,18216.75,18211.2,18212.7,2023-01-03
2023-01-03 12:05:00,18214.25,18215.8,18211.55,18213.1,2023-01-03
2023-01-03 12:06:00,18212.75,18215.1,18210.8,18210.8,2023-01-03
2023-01-03 12:07:00,18211.5,18214.75,18209.4,18209.65,2023-01-03
2023-01-03 12:08:00,18209.6,18212.35,18208.1,18210.5,2023-01-03
2023-01-03 12:09:00,18210.35,18211.95,18204.0,18206.6,2023-01-03
2023-01-03 12:10:00,18207.4,18209.95,18206.6,18208.7,2023-01-03
2023-01-03 12:11:00,18208.85,18209.95,18204.05,18204.95,2023-01-03
2023-01-03 12:12:00,18204.75,18205.6,18199.4,18200.35,2023-01-03
2023-01-03 12:13:00,18199.8,18200.3,18195.8,18198.45,2023-01-03
2023-01-03 12:14:00,18198.55,18201.75,18197.4,18198.2,2023-01-03
2023-01-03 12:15:00,18198.35,18198.95,18190.6,18191.7,2023-01-03
2023-01-03 12:16:00,18190.6,18191.8,18185.5,18185.6,2023-01-03
2023-01-03 12:17:00,18185.9,18191.35,18184.7,18189.7,2023-01-03
2023-01-03 12:18:00,18189.1,18193.4,18187.6,18190.05,2023-01-03
2023-01-03 12:19:00,18190.95,18192.35,18185.1,18185.55,2023-01-03
2023-01-03 12:20:00,18185.5,18191.05,18185.5,18189.85,2023-01-03
2023-01-03 12:21:00,18189.8,18192.05,18185.15,18185.15,2023-01-03
2023-01-03 12:22:00,18184.55,18185.15,18173.25,18173.8,2023-01-03
2023-01-03 12:23:00,18174.55,18175.6,18168.25,18169.25,2023-01-03
2023-01-03 12:24:00,18169.3,18170.9,18162.5,18169.35,2023-01-03
2023-01-03 12:25:00,18168.9,18173.85,18167.2,18171.0,2023-01-03
2023-01-03 12:26:00,18170.95,18172.95,18169.4,18170.25,2023-01-03
2023-01-03 12:27:00,18171.8,18178.8,18170.95,18176.65,2023-01-03
2023-01-03 12:28:00,18176.4,18180.7,18173.85,18175.25,2023-01-03
2023-01-03 12:29:00,18174.95,18177.9,18172.6,18175.0,2023-01-03
2023-01-03 12:30:00,18175.4,18178.5,18173.3,18174.35,2023-01-03
2023-01-03 12:31:00,18174.85,18176.75,18171.9,18172.0,2023-01-03
2023-01-03 12:32:00,18171.5,18174.65,18170.55,18171.0,2023-01-03
2023-01-03 12:33:00,18171.75,18174.4,18168.45,18169.95,2023-01-03
2023-01-03 12:34:00,18170.05,18172.2,18169.25,18170.5,2023-01-03
2023-01-03 12:35:00,18171.35,18178.45,18170.4,18177.05,2023-01-03
2023-01-03 12:36:00,18177.75,18181.6,18175.2,18180.45,2023-01-03
2023-01-03 12:37:00,18180.5,18184.15,18180.0,18183.0,2023-01-03
2023-01-03 12:38:00,18183.85,18184.8,18177.95,18177.95,2023-01-03
2023-01-03 12:39:00,18177.65,18181.55,18175.05,18181.05,2023-01-03
2023-01-03 12:40:00,18180.8,18183.75,18180.2,18180.55,2023-01-03
2023-01-03 12:41:00,18180.6,18185.9,18180.6,18183.35,2023-01-03
2023-01-03 12:42:00,18183.05,18185.85,18182.05,18183.9,2023-01-03
2023-01-03 12:43:00,18183.8,18187.0,18182.85,18183.35,2023-01-03
2023-01-03 12:44:00,18184.6,18185.6,18179.15,18181.3,2023-01-03
2023-01-03 12:45:00,18181.8,18184.3,18180.25,18183.0,2023-01-03
2023-01-03 12:46:00,18183.35,18187.3,18183.35,18185.15,2023-01-03
2023-01-03 12:47:00,18185.9,18188.4,18182.15,18182.15,2023-01-03
2023-01-03 12:48:00,18183.4,18185.55,18180.0,18180.65,2023-01-03
2023-01-03 12:49:00,18181.0,18182.3,18174.7,18175.95,2023-01-03
2023-01-03 12:50:00,18175.75,18177.5,18170.8,18173.75,2023-01-03
2023-01-03 12:51:00,18173.4,18175.35,18171.0,18171.05,2023-01-03
2023-01-03 12:52:00,18171.7,18178.75,18171.7,18178.1,2023-01-03
2023-01-03 12:53:00,18178.45,18181.55,18177.15,18177.95,2023-01-03
