,datetime,open,high,low,close,only_date
43,2017-01-02 09:58:00,8162.45,8162.9,8160.9,8161.1,2017-01-02
44,2017-01-02 09:59:00,8161.25,8161.25,8156.95,8157.9,2017-01-02
45,2017-01-02 10:00:00,8157.75,8158.95,8156.7,8158.15,2017-01-02
46,2017-01-02 10:01:00,8157.85,8161.35,8157.85,8160.1,2017-01-02
47,2017-01-02 10:02:00,8159.65,8160.6,8159.0,8160.2,2017-01-02
48,2017-01-02 10:03:00,8160.15,8160.7,8159.65,8160.65,2017-01-02
49,2017-01-02 10:04:00,8160.85,8161.1,8159.0,8159.2,2017-01-02
50,2017-01-02 10:05:00,8160.0,8161.05,8159.7,8160.05,2017-01-02
51,2017-01-02 10:06:00,8160.45,8160.6,8156.05,8157.2,2017-01-02
52,2017-01-02 10:07:00,8157.0,8158.6,8157.0,8157.15,2017-01-02
53,2017-01-02 10:08:00,8157.35,8158.05,8156.95,8158.05,2017-01-02
54,2017-01-02 10:09:00,8157.85,8158.2,8156.55,8157.0,2017-01-02
55,2017-01-02 10:10:00,8157.05,8157.05,8154.35,8154.35,2017-01-02
56,2017-01-02 10:11:00,8154.65,8154.7,8152.6,8153.6,2017-01-02
57,2017-01-02 10:12:00,8153.95,8154.15,8152.75,8153.95,2017-01-02
58,2017-01-02 10:13:00,8153.85,8154.65,8153.4,8154.6,2017-01-02
59,2017-01-02 10:14:00,8154.85,8155.25,8154.1,8154.8,2017-01-02
60,2017-01-02 10:15:00,8155.15,8156.9,8154.8,8156.25,2017-01-02
61,2017-01-02 10:16:00,8156.0,8156.9,8155.25,8156.1,2017-01-02
62,2017-01-02 10:17:00,8155.9,8156.55,8154.85,8154.85,2017-01-02
63,2017-01-02 10:18:00,8154.55,8155.9,8153.45,8155.9,2017-01-02
64,2017-01-02 10:19:00,8155.45,8156.0,8154.1,8155.35,2017-01-02
65,2017-01-02 10:20:00,8155.45,8156.55,8155.35,8156.55,2017-01-02
66,2017-01-02 10:21:00,8156.5,8156.75,8155.35,8156.25,2017-01-02
67,2017-01-02 10:22:00,8156.1,8157.7,8155.75,8157.65,2017-01-02
68,2017-01-02 10:23:00,8157.6,8159.35,8157.05,8159.35,2017-01-02
69,2017-01-02 10:24:00,8159.4,8160.15,8158.75,8159.35,2017-01-02
70,2017-01-02 10:25:00,8159.7,8160.45,8159.0,8160.45,2017-01-02
71,2017-01-02 10:26:00,8160.35,8160.5,8159.15,8160.15,2017-01-02
72,2017-01-02 10:27:00,8160.25,8160.7,8159.4,8160.7,2017-01-02
73,2017-01-02 10:28:00,8160.55,8161.8,8159.3,8160.05,2017-01-02
74,2017-01-02 10:29:00,8159.75,8159.95,8157.45,8157.45,2017-01-02
75,2017-01-02 10:30:00,8157.6,8158.0,8154.75,8155.45,2017-01-02
76,2017-01-02 10:31:00,8155.2,8155.6,8154.2,8155.1,2017-01-02
77,2017-01-02 10:32:00,8155.15,8155.5,8154.3,8154.95,2017-01-02
78,2017-01-02 10:33:00,8155.2,8155.2,8152.3,8152.85,2017-01-02
79,2017-01-02 10:34:00,8153.45,8153.45,8150.9,8151.3,2017-01-02
80,2017-01-02 10:35:00,8151.15,8151.35,8147.4,8147.55,2017-01-02
81,2017-01-02 10:36:00,8147.45,8148.05,8144.65,8145.9,2017-01-02
82,2017-01-02 10:37:00,8145.95,8145.95,8144.3,8145.7,2017-01-02
83,2017-01-02 10:38:00,8145.9,8147.5,8145.65,8147.4,2017-01-02
84,2017-01-02 10:39:00,8146.9,8147.05,8144.85,8145.6,2017-01-02
85,2017-01-02 10:40:00,8146.1,8146.9,8145.6,8146.65,2017-01-02
86,2017-01-02 10:41:00,8147.15,8148.35,8146.55,8147.95,2017-01-02
87,2017-01-02 10:42:00,8147.85,8148.75,8147.55,8147.55,2017-01-02
88,2017-01-02 10:43:00,8147.2,8148.3,8147.1,8147.65,2017-01-02
89,2017-01-02 10:44:00,8147.6,8147.95,8146.55,8147.6,2017-01-02
90,2017-01-02 10:45:00,8148.1,8148.65,8144.65,8144.85,2017-01-02
91,2017-01-02 10:46:00,8144.55,8144.9,8141.95,8142.25,2017-01-02
92,2017-01-02 10:47:00,8142.2,8142.2,8139.55,8139.95,2017-01-02
93,2017-01-02 10:48:00,8140.2,8140.2,8136.2,8137.75,2017-01-02
94,2017-01-02 10:49:00,8137.6,8138.75,8135.75,8138.15,2017-01-02
95,2017-01-02 10:50:00,8138.1,8138.1,8133.8,8136.55,2017-01-02
96,2017-01-02 10:51:00,8137.05,8139.7,8136.45,8139.7,2017-01-02
97,2017-01-02 10:52:00,8140.1,8140.75,8138.05,8138.55,2017-01-02
98,2017-01-02 10:53:00,8138.35,8139.7,8137.35,8139.5,2017-01-02
99,2017-01-02 10:54:00,8139.35,8141.65,8137.45,8140.8,2017-01-02
100,2017-01-02 10:55:00,8140.85,8140.85,8136.35,8137.75,2017-01-02
101,2017-01-02 10:56:00,8137.5,8141.15,8137.5,8140.35,2017-01-02
102,2017-01-02 10:57:00,8140.3,8142.55,8140.25,8141.35,2017-01-02
103,2017-01-02 10:58:00,8141.0,8141.9,8138.7,8141.7,2017-01-02
104,2017-01-02 10:59:00,8141.85,8142.75,8140.8,8142.05,2017-01-02
105,2017-01-02 11:00:00,8141.9,8142.3,8140.65,8141.9,2017-01-02
106,2017-01-02 11:01:00,8142.1,8143.35,8141.1,8142.75,2017-01-02
107,2017-01-02 11:02:00,8142.8,8142.8,8140.4,8141.75,2017-01-02
108,2017-01-02 11:03:00,8141.85,8144.95,8141.85,8144.9,2017-01-02
109,2017-01-02 11:04:00,8144.85,8145.35,8142.8,8143.55,2017-01-02
110,2017-01-02 11:05:00,8143.65,8144.35,8142.75,8143.3,2017-01-02
111,2017-01-02 11:06:00,8143.35,8143.95,8142.45,8143.25,2017-01-02
112,2017-01-02 11:07:00,8143.1,8145.15,8143.1,8144.4,2017-01-02
113,2017-01-02 11:08:00,8144.2,8145.95,8143.5,8145.8,2017-01-02
114,2017-01-02 11:09:00,8145.65,8147.75,8145.25,8147.75,2017-01-02
115,2017-01-02 11:10:00,8147.8,8148.1,8146.05,8148.05,2017-01-02
116,2017-01-02 11:11:00,8148.1,8148.4,8146.9,8147.7,2017-01-02
117,2017-01-02 11:12:00,8147.45,8149.1,8147.45,8148.1,2017-01-02
118,2017-01-02 11:13:00,8148.15,8148.55,8146.05,8146.15,2017-01-02
119,2017-01-02 11:14:00,8146.75,8147.55,8145.4,8146.8,2017-01-02
120,2017-01-02 11:15:00,8146.95,8147.2,8146.25,8146.85,2017-01-02
121,2017-01-02 11:16:00,8146.75,8147.45,8146.0,8146.45,2017-01-02
122,2017-01-02 11:17:00,8146.6,8146.6,8143.95,8144.25,2017-01-02
123,2017-01-02 11:18:00,8144.4,8144.4,8142.7,8143.3,2017-01-02
124,2017-01-02 11:19:00,8142.65,8143.2,8141.75,8141.95,2017-01-02
125,2017-01-02 11:20:00,8142.0,8142.0,8138.6,8139.55,2017-01-02
126,2017-01-02 11:21:00,8139.85,8140.2,8138.15,8139.2,2017-01-02
127,2017-01-02 11:22:00,8139.45,8140.8,8137.9,8140.8,2017-01-02
128,2017-01-02 11:23:00,8140.7,8140.9,8138.3,8139.05,2017-01-02
129,2017-01-02 11:24:00,8139.4,8139.5,8137.5,8139.2,2017-01-02
130,2017-01-02 11:25:00,8138.65,8140.25,8138.65,8139.65,2017-01-02
131,2017-01-02 11:26:00,8139.55,8141.95,8139.5,8141.45,2017-01-02
132,2017-01-02 11:27:00,8142.0,8144.15,8141.2,8143.9,2017-01-02
133,2017-01-02 11:28:00,8144.0,8146.05,8144.0,8145.05,2017-01-02
134,2017-01-02 11:29:00,8144.85,8146.15,8144.0,8146.05,2017-01-02
135,2017-01-02 11:30:00,8146.2,8146.4,8144.35,8145.45,2017-01-02
136,2017-01-02 11:31:00,8144.95,8146.75,8144.95,8146.7,2017-01-02
137,2017-01-02 11:32:00,8146.55,8146.75,8144.85,8144.9,2017-01-02
138,2017-01-02 11:33:00,8145.45,8146.9,8145.25,8146.4,2017-01-02
139,2017-01-02 11:34:00,8146.45,8148.2,8145.9,8147.4,2017-01-02
140,2017-01-02 11:35:00,8147.3,8148.5,8147.15,8148.05,2017-01-02
141,2017-01-02 11:36:00,8148.55,8149.05,8147.85,8148.1,2017-01-02
142,2017-01-02 11:37:00,8148.3,8149.05,8147.85,8148.8,2017-01-02
143,2017-01-02 11:38:00,8148.95,8150.1,8148.5,8149.65,2017-01-02
144,2017-01-02 11:39:00,8149.9,8150.15,8149.2,8149.9,2017-01-02
145,2017-01-02 11:40:00,8149.95,8151.8,8149.65,8151.3,2017-01-02
146,2017-01-02 11:41:00,8151.2,8151.95,8150.7,8151.95,2017-01-02
147,2017-01-02 11:42:00,8151.75,8153.6,8151.5,8153.05,2017-01-02
148,2017-01-02 11:43:00,8153.35,8154.3,8152.6,8154.05,2017-01-02
149,2017-01-02 11:44:00,8154.2,8155.25,8153.85,8154.2,2017-01-02
150,2017-01-02 11:45:00,8154.05,8156.55,8154.05,8156.1,2017-01-02
151,2017-01-02 11:46:00,8156.4,8157.6,8156.15,8156.8,2017-01-02
152,2017-01-02 11:47:00,8156.7,8158.15,8156.45,8157.95,2017-01-02
153,2017-01-02 11:48:00,8157.65,8157.85,8156.0,8156.65,2017-01-02
154,2017-01-02 11:49:00,8156.55,8159.05,8156.55,8158.65,2017-01-02
155,2017-01-02 11:50:00,8158.55,8158.8,8156.55,8156.85,2017-01-02
156,2017-01-02 11:51:00,8157.0,8157.55,8156.15,8156.55,2017-01-02
157,2017-01-02 11:52:00,8156.6,8158.25,8156.6,8157.25,2017-01-02
158,2017-01-02 11:53:00,8157.45,8158.8,8156.9,8157.25,2017-01-02
159,2017-01-02 11:54:00,8157.7,8158.35,8157.1,8158.3,2017-01-02
160,2017-01-02 11:55:00,8158.45,8158.55,8156.6,8156.9,2017-01-02
161,2017-01-02 11:56:00,8156.95,8157.4,8155.4,8155.75,2017-01-02
162,2017-01-02 11:57:00,8155.7,8156.1,8153.05,8153.25,2017-01-02
163,2017-01-02 11:58:00,8153.3,8153.45,8152.4,8153.3,2017-01-02
164,2017-01-02 11:59:00,8152.9,8153.55,8151.7,8152.6,2017-01-02
165,2017-01-02 12:00:00,8152.5,8152.95,8151.75,8152.45,2017-01-02
166,2017-01-02 12:01:00,8152.9,8152.9,8151.5,8151.85,2017-01-02
167,2017-01-02 12:02:00,8151.7,8151.85,8150.45,8151.45,2017-01-02
168,2017-01-02 12:03:00,8151.4,8151.95,8150.55,8151.05,2017-01-02
169,2017-01-02 12:04:00,8151.1,8152.0,8150.4,8150.65,2017-01-02
170,2017-01-02 12:05:00,8150.6,8151.65,8150.35,8150.45,2017-01-02
171,2017-01-02 12:06:00,8150.55,8150.55,8149.6,8150.2,2017-01-02
172,2017-01-02 12:07:00,8149.95,8151.05,8149.55,8150.45,2017-01-02
173,2017-01-02 12:08:00,8150.4,8150.7,8148.85,8148.85,2017-01-02
174,2017-01-02 12:09:00,8148.35,8149.4,8148.15,8149.3,2017-01-02
175,2017-01-02 12:10:00,8149.15,8149.55,8146.4,8147.0,2017-01-02
176,2017-01-02 12:11:00,8147.45,8148.35,8146.95,8148.35,2017-01-02
177,2017-01-02 12:12:00,8148.3,8150.35,8147.75,8150.35,2017-01-02
178,2017-01-02 12:13:00,8150.15,8150.75,8149.75,8150.45,2017-01-02
179,2017-01-02 12:14:00,8150.7,8151.25,8150.1,8150.3,2017-01-02
180,2017-01-02 12:15:00,8150.85,8151.15,8149.6,8150.0,2017-01-02
181,2017-01-02 12:16:00,8150.3,8150.65,8149.7,8150.05,2017-01-02
182,2017-01-02 12:17:00,8150.0,8150.1,8148.95,8149.4,2017-01-02
183,2017-01-02 12:18:00,8149.6,8149.65,8148.05,8148.45,2017-01-02
184,2017-01-02 12:19:00,8148.4,8148.75,8146.7,8147.35,2017-01-02
185,2017-01-02 12:20:00,8147.45,8148.05,8146.75,8147.1,2017-01-02
186,2017-01-02 12:21:00,8146.85,8148.05,8146.7,8147.9,2017-01-02
187,2017-01-02 12:22:00,8147.7,8148.2,8146.4,8147.45,2017-01-02
188,2017-01-02 12:23:00,8147.55,8148.05,8146.45,8146.75,2017-01-02
189,2017-01-02 12:24:00,8146.7,8147.15,8145.5,8146.35,2017-01-02
190,2017-01-02 12:25:00,8145.75,8146.5,8144.95,8145.7,2017-01-02
191,2017-01-02 12:26:00,8145.9,8147.55,8145.45,8147.3,2017-01-02
192,2017-01-02 12:27:00,8147.65,8147.95,8145.8,8146.6,2017-01-02
193,2017-01-02 12:28:00,8146.15,8149.4,8146.15,8148.4,2017-01-02
194,2017-01-02 12:29:00,8149.15,8149.2,8147.85,8148.6,2017-01-02
195,2017-01-02 12:30:00,8148.5,8149.15,8146.95,8147.8,2017-01-02
196,2017-01-02 12:31:00,8147.85,8149.15,8146.75,8148.1,2017-01-02
197,2017-01-02 12:32:00,8148.05,8149.7,8147.85,8148.05,2017-01-02
198,2017-01-02 12:33:00,8148.1,8150.3,8147.65,8147.85,2017-01-02
199,2017-01-02 12:34:00,8148.9,8149.0,8147.7,8148.65,2017-01-02
200,2017-01-02 12:35:00,8148.75,8149.5,8148.55,8149.35,2017-01-02
201,2017-01-02 12:36:00,8149.45,8150.9,8149.25,8150.8,2017-01-02
202,2017-01-02 12:37:00,8152.2,8152.3,8150.4,8151.3,2017-01-02
203,2017-01-02 12:38:00,8151.55,8151.85,8150.15,8151.0,2017-01-02
204,2017-01-02 12:39:00,8151.15,8152.25,8150.9,8151.95,2017-01-02
205,2017-01-02 12:40:00,8152.15,8153.4,8151.8,8152.8,2017-01-02
206,2017-01-02 12:41:00,8153.55,8156.2,8152.9,8155.55,2017-01-02
207,2017-01-02 12:42:00,8155.25,8156.75,8154.5,8155.3,2017-01-02
208,2017-01-02 12:43:00,8155.75,8157.75,8155.25,8155.4,2017-01-02
209,2017-01-02 12:44:00,8154.55,8157.4,8153.35,8156.45,2017-01-02
210,2017-01-02 12:45:00,8156.6,8157.7,8154.5,8155.15,2017-01-02
211,2017-01-02 12:46:00,8155.25,8156.05,8152.5,8153.65,2017-01-02
212,2017-01-02 12:47:00,8154.25,8155.25,8153.8,8154.65,2017-01-02
213,2017-01-02 12:48:00,8154.55,8155.35,8150.6,8151.35,2017-01-02
214,2017-01-02 12:49:00,8151.1,8153.05,8150.35,8152.4,2017-01-02
215,2017-01-02 12:50:00,8152.35,8153.35,8152.05,8152.6,2017-01-02
216,2017-01-02 12:51:00,8152.5,8155.15,8152.5,8154.95,2017-01-02
217,2017-01-02 12:52:00,8155.05,8156.9,8155.0,8155.9,2017-01-02
218,2017-01-02 12:53:00,8155.65,8156.15,8154.25,8155.55,2017-01-02
219,2017-01-02 12:54:00,8155.25,8156.15,8153.45,8154.65,2017-01-02
220,2017-01-02 12:55:00,8154.6,8155.9,8152.7,8153.45,2017-01-02
221,2017-01-02 12:56:00,8153.2,8154.05,8152.5,8153.9,2017-01-02
222,2017-01-02 12:57:00,8154.05,8154.6,8153.4,8154.0,2017-01-02
223,2017-01-02 12:58:00,8153.95,8155.2,8153.95,8155.1,2017-01-02
224,2017-01-02 12:59:00,8155.15,8156.15,8154.9,8155.9,2017-01-02
225,2017-01-02 13:00:00,8156.05,8159.0,8155.85,8158.65,2017-01-02
226,2017-01-02 13:01:00,8158.45,8159.45,8158.35,8158.85,2017-01-02
227,2017-01-02 13:02:00,8158.65,8160.05,8158.55,8160.05,2017-01-02
228,2017-01-02 13:03:00,8159.55,8161.8,8159.1,8161.25,2017-01-02
229,2017-01-02 13:04:00,8161.15,8162.25,8160.15,8160.7,2017-01-02
230,2017-01-02 13:05:00,8160.35,8161.45,8158.55,8159.3,2017-01-02
231,2017-01-02 13:06:00,8160.65,8161.25,8159.6,8159.95,2017-01-02
232,2017-01-02 13:07:00,8159.75,8161.1,8159.65,8160.3,2017-01-02
233,2017-01-02 13:08:00,8159.85,8160.45,8159.1,8160.1,2017-01-02
234,2017-01-02 13:09:00,8160.15,8160.15,8157.5,8157.6,2017-01-02
235,2017-01-02 13:10:00,8157.25,8160.1,8157.25,8160.05,2017-01-02
236,2017-01-02 13:11:00,8160.0,8161.35,8159.85,8161.15,2017-01-02
237,2017-01-02 13:12:00,8160.95,8163.15,8160.95,8163.0,2017-01-02
238,2017-01-02 13:13:00,8163.2,8165.75,8163.05,8165.55,2017-01-02
239,2017-01-02 13:14:00,8166.55,8166.55,8164.95,8165.35,2017-01-02
240,2017-01-02 13:15:00,8165.8,8166.1,8163.85,8164.95,2017-01-02
241,2017-01-02 13:16:00,8165.1,8166.15,8163.65,8164.7,2017-01-02
242,2017-01-02 13:17:00,8164.4,8166.4,8164.0,8164.35,2017-01-02
243,2017-01-02 13:18:00,8164.4,8165.25,8161.3,8161.3,2017-01-02
244,2017-01-02 13:19:00,8161.1,8163.4,8160.8,8162.8,2017-01-02
245,2017-01-02 13:20:00,8163.5,8164.9,8163.5,8164.3,2017-01-02
246,2017-01-02 13:21:00,8164.15,8165.1,8163.45,8164.8,2017-01-02
247,2017-01-02 13:22:00,8165.4,8166.2,8164.35,8165.85,2017-01-02
248,2017-01-02 13:23:00,8165.75,8167.85,8165.35,8165.35,2017-01-02
249,2017-01-02 13:24:00,8165.9,8167.85,8165.35,8167.15,2017-01-02
250,2017-01-02 13:25:00,8166.8,8168.2,8165.6,8167.95,2017-01-02
251,2017-01-02 13:26:00,8168.15,8170.4,8167.85,8170.4,2017-01-02
252,2017-01-02 13:27:00,8170.15,8170.95,8169.45,8170.0,2017-01-02
253,2017-01-02 13:28:00,8170.65,8170.95,8169.85,8169.85,2017-01-02
254,2017-01-02 13:29:00,8170.0,8171.5,8169.65,8170.2,2017-01-02
255,2017-01-02 13:30:00,8170.65,8171.1,8168.75,8169.6,2017-01-02
256,2017-01-02 13:31:00,8169.55,8170.35,8165.7,8165.7,2017-01-02
257,2017-01-02 13:32:00,8165.95,8171.45,8165.95,8169.7,2017-01-02
258,2017-01-02 13:33:00,8169.8,8180.4,8169.8,8179.4,2017-01-02
259,2017-01-02 13:34:00,8179.1,8180.15,8177.95,8177.95,2017-01-02
260,2017-01-02 13:35:00,8177.8,8179.55,8174.9,8175.55,2017-01-02
261,2017-01-02 13:36:00,8175.4,8176.65,8174.3,8176.65,2017-01-02
262,2017-01-02 13:37:00,8176.7,8177.6,8175.2,8175.2,2017-01-02
263,2017-01-02 13:38:00,8175.4,8175.6,8172.55,8172.65,2017-01-02
264,2017-01-02 13:39:00,8172.55,8174.3,8172.55,8174.0,2017-01-02
265,2017-01-02 13:40:00,8173.7,8174.65,8171.7,8171.7,2017-01-02
266,2017-01-02 13:41:00,8171.65,8173.6,8170.85,8173.6,2017-01-02
267,2017-01-02 13:42:00,8174.25,8175.8,8173.1,8175.5,2017-01-02
268,2017-01-02 13:43:00,8176.8,8177.8,8176.05,8176.3,2017-01-02
269,2017-01-02 13:44:00,8176.6,8177.2,8174.45,8175.8,2017-01-02
270,2017-01-02 13:45:00,8175.55,8178.15,8175.05,8176.8,2017-01-02
271,2017-01-02 13:46:00,8177.2,8178.4,8177.0,8178.15,2017-01-02
272,2017-01-02 13:47:00,8178.2,8181.55,8178.2,8179.4,2017-01-02
273,2017-01-02 13:48:00,8179.3,8181.05,8178.7,8180.0,2017-01-02
274,2017-01-02 13:49:00,8180.15,8182.55,8180.15,8182.1,2017-01-02
275,2017-01-02 13:50:00,8181.8,8182.95,8180.25,8180.85,2017-01-02
276,2017-01-02 13:51:00,8180.6,8181.85,8179.45,8180.35,2017-01-02
277,2017-01-02 13:52:00,8180.05,8180.65,8178.65,8179.55,2017-01-02
278,2017-01-02 13:53:00,8179.35,8181.15,8179.35,8180.3,2017-01-02
279,2017-01-02 13:54:00,8180.9,8181.4,8179.45,8179.45,2017-01-02
280,2017-01-02 13:55:00,8179.8,8180.65,8178.65,8178.95,2017-01-02
281,2017-01-02 13:56:00,8178.6,8179.2,8177.5,8177.5,2017-01-02
282,2017-01-02 13:57:00,8177.7,8179.15,8176.3,8177.25,2017-01-02
283,2017-01-02 13:58:00,8178.2,8178.4,8175.75,8176.0,2017-01-02
284,2017-01-02 13:59:00,8177.05,8178.15,8176.05,8178.1,2017-01-02
285,2017-01-02 14:00:00,8178.0,8179.55,8178.0,8179.55,2017-01-02
286,2017-01-02 14:01:00,8179.45,8181.1,8179.45,8180.55,2017-01-02
287,2017-01-02 14:02:00,8180.45,8181.1,8179.45,8180.65,2017-01-02
288,2017-01-02 14:03:00,8180.75,8182.45,8180.1,8180.55,2017-01-02
289,2017-01-02 14:04:00,8180.6,8183.85,8179.95,8183.6,2017-01-02
290,2017-01-02 14:05:00,8183.65,8186.95,8183.65,8186.65,2017-01-02
291,2017-01-02 14:06:00,8186.5,8187.6,8184.6,8185.0,2017-01-02
292,2017-01-02 14:07:00,8184.85,8186.15,8184.15,8185.75,2017-01-02
293,2017-01-02 14:08:00,8185.9,8188.0,8185.9,8187.55,2017-01-02
294,2017-01-02 14:09:00,8187.85,8191.5,8187.85,8190.75,2017-01-02
295,2017-01-02 14:10:00,8190.8,8193.3,8190.8,8191.2,2017-01-02
296,2017-01-02 14:11:00,8191.1,8192.6,8189.9,8190.35,2017-01-02
297,2017-01-02 14:12:00,8190.3,8192.65,8190.3,8192.25,2017-01-02
298,2017-01-02 14:13:00,8192.9,8195.25,8192.9,8194.7,2017-01-02
299,2017-01-02 14:14:00,8194.95,8195.6,8192.25,8192.45,2017-01-02
300,2017-01-02 14:15:00,8192.05,8197.35,8192.0,8196.85,2017-01-02
301,2017-01-02 14:16:00,8196.2,8198.85,8196.2,8197.8,2017-01-02
302,2017-01-02 14:17:00,8198.55,8199.0,8194.6,8195.95,2017-01-02
303,2017-01-02 14:18:00,8195.8,8196.85,8194.5,8195.1,2017-01-02
304,2017-01-02 14:19:00,8195.15,8196.0,8193.2,8193.65,2017-01-02
305,2017-01-02 14:20:00,8193.45,8195.1,8191.95,8192.2,2017-01-02
306,2017-01-02 14:21:00,8192.15,8192.7,8188.5,8188.7,2017-01-02
307,2017-01-02 14:22:00,8188.45,8190.2,8187.0,8187.05,2017-01-02
308,2017-01-02 14:23:00,8188.0,8188.25,8183.7,8184.2,2017-01-02
309,2017-01-02 14:24:00,8184.3,8185.1,8183.1,8184.25,2017-01-02
310,2017-01-02 14:25:00,8184.35,8185.45,8183.45,8184.15,2017-01-02
311,2017-01-02 14:26:00,8184.05,8184.85,8183.6,8184.45,2017-01-02
312,2017-01-02 14:27:00,8184.75,8190.25,8184.75,8190.2,2017-01-02
313,2017-01-02 14:28:00,8190.7,8193.2,8189.95,8193.1,2017-01-02
314,2017-01-02 14:29:00,8192.9,8194.15,8191.75,8192.2,2017-01-02
315,2017-01-02 14:30:00,8192.6,8196.1,8191.95,8196.1,2017-01-02
316,2017-01-02 14:31:00,8196.3,8199.6,8196.3,8199.6,2017-01-02
317,2017-01-02 14:32:00,8199.25,8201.8,8196.45,8196.85,2017-01-02
318,2017-01-02 14:33:00,8198.35,8199.5,8197.05,8198.85,2017-01-02
319,2017-01-02 14:34:00,8198.7,8199.35,8196.15,8198.0,2017-01-02
320,2017-01-02 14:35:00,8198.05,8199.2,8197.0,8197.2,2017-01-02
321,2017-01-02 14:36:00,8197.45,8198.4,8196.1,8196.3,2017-01-02
322,2017-01-02 14:37:00,8196.55,8196.6,8193.45,8194.1,2017-01-02
323,2017-01-02 14:38:00,8193.7,8195.35,8191.1,8191.9,2017-01-02
324,2017-01-02 14:39:00,8192.4,8192.4,8189.4,8191.15,2017-01-02
325,2017-01-02 14:40:00,8191.8,8193.8,8191.05,8193.5,2017-01-02
326,2017-01-02 14:41:00,8193.2,8194.4,8192.55,8194.2,2017-01-02
327,2017-01-02 14:42:00,8193.7,8194.85,8193.05,8193.9,2017-01-02
328,2017-01-02 14:43:00,8194.75,8194.85,8190.1,8191.5,2017-01-02
329,2017-01-02 14:44:00,8191.0,8191.95,8185.7,8186.25,2017-01-02
330,2017-01-02 14:45:00,8185.8,8187.1,8180.15,8181.25,2017-01-02
331,2017-01-02 14:46:00,8181.3,8181.75,8171.65,8173.3,2017-01-02
