datetime,close,exchange_code,expiry_date,high,low,open,open_interest,product_type,right,stock_code,strike_price,volume
2023-06-05 11:57:00,2.5,NFO,15-JUN-2023,2.5,2.5,2.5,49500,Options,Call,NIFTY,19400.0,0.0
2023-06-05 11:58:00,2.5,NFO,15-JUN-2023,2.5,2.5,2.5,49500,Options,Call,NIFTY,19400.0,0.0
2023-06-05 11:59:00,2.5,NFO,15-JUN-2023,2.5,2.5,2.5,49500,Options,Call,NIFTY,19400.0,0.0
2023-06-05 12:00:00,2.5,NFO,15-JUN-2023,2.5,2.5,2.5,49500,Options,Call,NIFTY,19400.0,0.0
2023-06-05 12:01:00,2.5,NFO,15-JUN-2023,2.5,2.5,2.5,49500,Options,Call,NIFTY,19400.0,0.0
2023-06-05 12:02:00,2.5,NFO,15-JUN-2023,2.5,2.5,2.5,49500,Options,Call,NIFTY,19400.0,0.0
2023-06-05 12:03:00,2.5,NFO,15-JUN-2023,2.5,2.5,2.5,49500,Options,Call,NIFTY,19400.0,0.0
2023-06-05 12:05:00,2.5,NFO,15-JUN-2023,2.5,2.5,2.5,49500,Options,Call,NIFTY,19400.0,0.0
2023-06-05 12:07:00,2.5,NFO,15-JUN-2023,2.5,2.5,2.5,49500,Options,Call,NIFTY,19400.0,0.0
2023-06-05 12:08:00,2.6,NFO,15-JUN-2023,2.6,2.6,2.6,49500,Options,Call,NIFTY,19400.0,800.0
2023-06-05 12:09:00,2.6,NFO,15-JUN-2023,2.6,2.6,2.6,49500,Options,Call,NIFTY,19400.0,0.0
2023-06-05 12:10:00,2.6,NFO,15-JUN-2023,2.6,2.6,2.6,49500,Options,Call,NIFTY,19400.0,0.0
2023-06-05 12:11:00,2.6,NFO,15-JUN-2023,2.6,2.6,2.6,49500,Options,Call,NIFTY,19400.0,0.0
2023-06-05 12:12:00,2.6,NFO,15-JUN-2023,2.6,2.6,2.6,49500,Options,Call,NIFTY,19400.0,0.0
2023-06-05 12:13:00,2.5,NFO,15-JUN-2023,2.6,2.5,2.6,49500,Options,Call,NIFTY,19400.0,350.0
2023-06-05 12:14:00,2.5,NFO,15-JUN-2023,2.5,2.5,2.5,49500,Options,Call,NIFTY,19400.0,0.0
2023-06-05 12:15:00,2.5,NFO,15-JUN-2023,2.5,2.5,2.5,49500,Options,Call,NIFTY,19400.0,0.0
2023-06-05 12:16:00,2.5,NFO,15-JUN-2023,2.5,2.5,2.5,49500,Options,Call,NIFTY,19400.0,0.0
2023-06-05 12:17:00,2.5,NFO,15-JUN-2023,2.5,2.5,2.5,49500,Options,Call,NIFTY,19400.0,0.0
2023-06-05 12:18:00,2.5,NFO,15-JUN-2023,2.5,2.5,2.5,49500,Options,Call,NIFTY,19400.0,0.0
2023-06-05 12:19:00,2.5,NFO,15-JUN-2023,2.5,2.5,2.5,49500,Options,Call,NIFTY,19400.0,0.0
2023-06-05 12:20:00,2.5,NFO,15-JUN-2023,2.5,2.5,2.5,49500,Options,Call,NIFTY,19400.0,0.0
2023-06-05 12:21:00,2.5,NFO,15-JUN-2023,2.5,2.5,2.5,49500,Options,Call,NIFTY,19400.0,0.0
2023-06-05 12:22:00,2.5,NFO,15-JUN-2023,2.5,2.5,2.5,49500,Options,Call,NIFTY,19400.0,0.0
2023-06-05 12:23:00,2.5,NFO,15-JUN-2023,2.5,2.5,2.5,49850,Options,Call,NIFTY,19400.0,50.0
2023-06-05 12:24:00,2.5,NFO,15-JUN-2023,2.5,2.5,2.5,49850,Options,Call,NIFTY,19400.0,0.0
2023-06-05 12:25:00,2.5,NFO,15-JUN-2023,2.5,2.5,2.5,49850,Options,Call,NIFTY,19400.0,0.0
2023-06-05 12:26:00,2.5,NFO,15-JUN-2023,2.5,2.5,2.5,49850,Options,Call,NIFTY,19400.0,0.0
2023-06-05 12:27:00,2.5,NFO,15-JUN-2023,2.5,2.5,2.5,49850,Options,Call,NIFTY,19400.0,100.0
2023-06-05 12:28:00,2.5,NFO,15-JUN-2023,2.5,2.5,2.5,49850,Options,Call,NIFTY,19400.0,0.0
2023-06-05 12:29:00,2.5,NFO,15-JUN-2023,2.5,2.5,2.5,49850,Options,Call,NIFTY,19400.0,0.0
2023-06-05 12:30:00,2.5,NFO,15-JUN-2023,2.5,2.5,2.5,49850,Options,Call,NIFTY,19400.0,0.0
2023-06-05 12:31:00,2.45,NFO,15-JUN-2023,2.5,2.45,2.5,49850,Options,Call,NIFTY,19400.0,100.0
2023-06-05 12:32:00,2.45,NFO,15-JUN-2023,2.45,2.45,2.45,49850,Options,Call,NIFTY,19400.0,0.0
2023-06-05 12:33:00,2.45,NFO,15-JUN-2023,2.45,2.45,2.45,49850,Options,Call,NIFTY,19400.0,0.0
2023-06-05 12:34:00,2.45,NFO,15-JUN-2023,2.45,2.45,2.45,49850,Options,Call,NIFTY,19400.0,0.0
2023-06-05 12:35:00,2.45,NFO,15-JUN-2023,2.45,2.45,2.45,49850,Options,Call,NIFTY,19400.0,0.0
2023-06-05 12:36:00,2.45,NFO,15-JUN-2023,2.45,2.45,2.45,49850,Options,Call,NIFTY,19400.0,0.0
2023-06-05 12:37:00,2.45,NFO,15-JUN-2023,2.45,2.45,2.45,49850,Options,Call,NIFTY,19400.0,0.0
2023-06-05 12:38:00,2.45,NFO,15-JUN-2023,2.45,2.45,2.45,49850,Options,Call,NIFTY,19400.0,0.0
2023-06-05 12:39:00,2.45,NFO,15-JUN-2023,2.45,2.45,2.45,49850,Options,Call,NIFTY,19400.0,0.0
2023-06-05 12:40:00,2.45,NFO,15-JUN-2023,2.45,2.45,2.45,49850,Options,Call,NIFTY,19400.0,1000.0
2023-06-05 12:41:00,2.45,NFO,15-JUN-2023,2.45,2.45,2.45,49850,Options,Call,NIFTY,19400.0,0.0
2023-06-05 12:42:00,2.45,NFO,15-JUN-2023,2.45,2.45,2.45,49850,Options,Call,NIFTY,19400.0,0.0
2023-06-05 12:43:00,2.45,NFO,15-JUN-2023,2.45,2.45,2.45,49850,Options,Call,NIFTY,19400.0,0.0
2023-06-05 12:44:00,2.45,NFO,15-JUN-2023,2.45,2.45,2.45,49850,Options,Call,NIFTY,19400.0,0.0
2023-06-05 12:45:00,2.45,NFO,15-JUN-2023,2.45,2.45,2.45,49850,Options,Call,NIFTY,19400.0,0.0
2023-06-05 12:46:00,2.45,NFO,15-JUN-2023,2.45,2.45,2.45,49850,Options,Call,NIFTY,19400.0,0.0
