close,datetime,exchange_code,expiry_date,high,low,open,open_interest,product_type,right,stock_code,strike_price,volume
336.75,2023-11-01 09:15:00,NFO,2023-11-16,336.75,336.75,336.75,0,Options,Put,NIFTY,19950.0,0
336.75,2023-11-01 09:16:00,NFO,2023-11-16,336.75,336.75,336.75,0,Options,Put,NIFTY,19950.0,0
336.75,2023-11-01 09:17:00,NFO,2023-11-16,336.75,336.75,336.75,0,Options,Put,NIFTY,19950.0,0
336.75,2023-11-01 09:18:00,NFO,2023-11-16,336.75,336.75,336.75,0,Options,Put,NIFTY,19950.0,0
336.75,2023-11-01 09:19:00,NFO,2023-11-16,336.75,336.75,336.75,0,Options,Put,NIFTY,19950.0,0
336.75,2023-11-01 09:20:00,NFO,2023-11-16,336.75,336.75,336.75,0,Options,Put,NIFTY,19950.0,0
336.75,2023-11-01 09:21:00,NFO,2023-11-16,336.75,336.75,336.75,0,Options,Put,NIFTY,19950.0,0
336.75,2023-11-01 09:22:00,NFO,2023-11-16,336.75,336.75,336.75,0,Options,Put,NIFTY,19950.0,0
336.75,2023-11-01 09:24:00,NFO,2023-11-16,336.75,336.75,336.75,0,Options,Put,NIFTY,19950.0,0
336.75,2023-11-01 09:25:00,NFO,2023-11-16,336.75,336.75,336.75,0,Options,Put,NIFTY,19950.0,0
336.75,2023-11-01 09:28:00,NFO,2023-11-16,336.75,336.75,336.75,0,Options,Put,NIFTY,19950.0,0
336.75,2023-11-01 09:33:00,NFO,2023-11-16,336.75,336.75,336.75,0,Options,Put,NIFTY,19950.0,0
336.75,2023-11-01 09:34:00,NFO,2023-11-16,336.75,336.75,336.75,0,Options,Put,NIFTY,19950.0,0
336.75,2023-11-01 09:35:00,NFO,2023-11-16,336.75,336.75,336.75,0,Options,Put,NIFTY,19950.0,0
336.75,2023-11-01 09:37:00,NFO,2023-11-16,336.75,336.75,336.75,0,Options,Put,NIFTY,19950.0,0
336.75,2023-11-01 09:38:00,NFO,2023-11-16,336.75,336.75,336.75,0,Options,Put,NIFTY,19950.0,0
336.75,2023-11-01 09:39:00,NFO,2023-11-16,336.75,336.75,336.75,0,Options,Put,NIFTY,19950.0,0
336.75,2023-11-01 09:40:00,NFO,2023-11-16,336.75,336.75,336.75,0,Options,Put,NIFTY,19950.0,0
336.75,2023-11-01 09:41:00,NFO,2023-11-16,336.75,336.75,336.75,0,Options,Put,NIFTY,19950.0,0
336.75,2023-11-01 10:02:00,NFO,2023-11-16,336.75,336.75,336.75,0,Options,Put,NIFTY,19950.0,0
336.75,2023-11-01 10:03:00,NFO,2023-11-16,336.75,336.75,336.75,0,Options,Put,NIFTY,19950.0,0
336.75,2023-11-01 10:34:00,NFO,2023-11-16,336.75,336.75,336.75,0,Options,Put,NIFTY,19950.0,0
336.75,2023-11-01 11:00:00,NFO,2023-11-16,336.75,336.75,336.75,0,Options,Put,NIFTY,19950.0,0
336.75,2023-11-01 11:01:00,NFO,2023-11-16,336.75,336.75,336.75,0,Options,Put,NIFTY,19950.0,0
336.75,2023-11-01 13:11:00,NFO,2023-11-16,336.75,336.75,336.75,0,Options,Put,NIFTY,19950.0,0
336.75,2023-11-01 13:12:00,NFO,2023-11-16,336.75,336.75,336.75,0,Options,Put,NIFTY,19950.0,0
336.75,2023-11-01 13:16:00,NFO,2023-11-16,336.75,336.75,336.75,0,Options,Put,NIFTY,19950.0,0
336.75,2023-11-01 13:17:00,NFO,2023-11-16,336.75,336.75,336.75,0,Options,Put,NIFTY,19950.0,0
336.75,2023-11-01 13:18:00,NFO,2023-11-16,336.75,336.75,336.75,0,Options,Put,NIFTY,19950.0,0
336.75,2023-11-01 13:19:00,NFO,2023-11-16,336.75,336.75,336.75,0,Options,Put,NIFTY,19950.0,0
336.75,2023-11-01 13:20:00,NFO,2023-11-16,336.75,336.75,336.75,0,Options,Put,NIFTY,19950.0,0
336.75,2023-11-01 13:28:00,NFO,2023-11-16,336.75,336.75,336.75,0,Options,Put,NIFTY,19950.0,0
336.75,2023-11-01 13:30:00,NFO,2023-11-16,336.75,336.75,336.75,0,Options,Put,NIFTY,19950.0,0
336.75,2023-11-01 15:02:00,NFO,2023-11-16,336.75,336.75,336.75,0,Options,Put,NIFTY,19950.0,0
336.75,2023-11-01 15:03:00,NFO,2023-11-16,336.75,336.75,336.75,0,Options,Put,NIFTY,19950.0,0
336.75,2023-11-01 15:04:00,NFO,2023-11-16,336.75,336.75,336.75,0,Options,Put,NIFTY,19950.0,0
336.75,2023-11-01 15:15:00,NFO,2023-11-16,336.75,336.75,336.75,0,Options,Put,NIFTY,19950.0,0
336.75,2023-11-01 15:26:00,NFO,2023-11-16,336.75,336.75,336.75,0,Options,Put,NIFTY,19950.0,0
336.75,2023-11-01 15:27:00,NFO,2023-11-16,336.75,336.75,336.75,0,Options,Put,NIFTY,19950.0,0
336.75,2023-11-01 15:28:00,NFO,2023-11-16,336.75,336.75,336.75,0,Options,Put,NIFTY,19950.0,0
336.75,2023-11-01 15:29:00,NFO,2023-11-16,336.75,336.75,336.75,0,Options,Put,NIFTY,19950.0,0
